date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:42	90804/90804	---M--	200	added ('OK')	image/png	etag:%226981935c-162b4-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/09.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/09.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:44	168814/168814	---M--	200	added ('OK')	image/png	etag:%2269819358-2936e-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:44	11551/11551	---M--	200	added ('OK')	image/png	etag:%2269819362-2d1f-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/12.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/12.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:45	20634/20634	---M--	200	added ('OK')	image/png	etag:%2269819360-509a-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/11.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/11.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:47	16755/16755	---M--	200	added ('OK')	image/png	etag:%2269819364-4173-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/13.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/13.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:49	24556/24556	---M--	200	added ('OK')	image/png	etag:%2269819368-5fec-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/15.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/15.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:51	37923/37923	---M--	200	added ('OK')	image/png	etag:%2269819366-9423-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/14.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/14.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:51	24875/24875	---M--	200	added ('OK')	image/png	etag:%226981936a-612b-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:54	21743/21743	---M--	200	added ('OK')	image/png	etag:%226981936e-54ef-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-1.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-1.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:55	4142/4142	---M--	200	added ('OK')	image/png	etag:%2269819372-102e-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-3.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:56	44061/44061	---M--	200	added ('OK')	image/png	etag:%226981936c-ac1d-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:58	13440/13440	---M--	200	added ('OK')	image/png	etag:%226981937c-3480-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-1.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-1.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:59	17830/17830	---M--	200	added ('OK')	image/png	etag:%226981937e-45a6-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-2.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-2.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:02	25152/25152	---M--	200	added ('OK')	image/png	etag:%2269819380-6240-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/motion-blur-3.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:02	14145/14145	---M--	200	added ('OK')	image/png	etag:%2269819374-3741-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon1.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon1.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:02	69731/69731	---M--	200	added ('OK')	image/png	etag:%2269819370-11063-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-2.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/animation-feedback-2.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:04	8982/8982	---M--	200	added ('OK')	image/png	etag:%226981937a-2316-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon4.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon4.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:04	15944/15944	---M--	200	added ('OK')	image/png	etag:%2269819376-3e48-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon2.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon2.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:06	7998/7998	---M--	200	added ('OK')	image/png	etag:%2269819382-1f3e-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/slow-in-slow-out.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/slow-in-slow-out.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:06	22992/22992	---M--	200	added ('OK')	image/png	etag:%2269819378-59d0-5a8b69aa%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/cartoon3.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:12	34800/34800	---M--	200	added ('OK')	image/png	etag:%226981938a-87f0-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:57:20	51271/51271	---M--	200	added ('OK')	image/png	etag:%226981938c-c847-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:57:21	96111/96111	---M--	200	added ('OK')	image/png	etag:%2269819388-1776f-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:57:25	126847/126847	---M--	200	added ('OK')	image/png	etag:%2269819384-1ef7f-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:57:35	592981/592981	---M--	200	added ('OK')	image/png	etag:%226981934a-90c55-5a8b69a8%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:57:37	102546/102546	---M--	200	added ('OK')	image/png	etag:%226981938e-19092-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:57:42	126111/126111	---M--	200	added ('OK')	image/png	etag:%2269819390-1ec9f-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:58:03	236833/236833	---M--	200	added ('OK')	image/png	etag:%2269819392-39d21-5a932201%22	http://web.mit.edu/6.813/www/sp18/classes/08-input/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/08-input/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/08-input/)
13:58:37	387659/387659	---M--	200	added ('OK')	image/png	etag:%2269819394-5ea4b-5acac90e%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:58:54	311988/311988	---M--	200	added ('OK')	image/png	etag:%226981939a-4c2b4-5acac90f%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:01	40168/40168	---M--	200	added ('OK')	image/png	etag:%22698193de-9ce8-5acac918%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-1.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-1.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:06	31744/31744	---M--	200	added ('OK')	image/png	etag:%22698193e0-7c00-5acac918%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-2.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-2.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:18	69504/69504	---M--	200	added ('OK')	image/png	etag:%22698193e2-10f80-5acac919%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-3.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:20	611934/611934	---M--	200	added ('OK')	image/png	etag:%2269819398-9565e-5acac90e%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:27	306375/306375	---M--	200	added ('OK')	image/png	etag:%226981939c-4acc7-5acac90f%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:28	48859/48859	---M--	200	added ('OK')	image/png	etag:%22698193e6-bedb-5acac919%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-5.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-5.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:29	69832/69832	---M--	200	added ('OK')	image/png	etag:%22698193e4-110c8-5acac919%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-4.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/ug-4.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:34	36590/36590	---M--	200	added ('OK')	image/png	etag:%22698193c2-8eee-5acac914%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/affordances-3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/affordances-3.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
13:59:35	53524/53524	---M--	200	added ('OK')	image/png	etag:%226981939e-d114-5acac910%22	http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/09-more-learnability/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/09-more-learnability/)
